date,OT,1,2,3,4,5,6,7,8,9,10
2010-01-09 05:35:00,27.0,25.0,91.0,90.0,55.0,93.0,70.0,31.0,35.0,34.0,58.0
2010-01-09 05:40:00,35.0,38.0,81.0,81.0,52.0,74.0,61.0,33.0,30.0,41.0,68.0
2010-01-09 05:45:00,40.0,43.0,82.0,80.0,55.0,86.0,67.0,41.0,41.0,32.0,65.0
2010-01-09 05:50:00,39.0,40.0,88.0,89.0,60.0,93.0,70.0,35.0,37.0,49.0,53.0
2010-01-09 05:55:00,44.0,43.0,81.0,79.0,59.0,76.0,56.0,23.0,22.0,39.0,63.0
2010-01-09 06:00:00,34.0,34.0,73.0,75.0,42.0,69.0,51.0,28.0,28.0,34.0,42.0
2010-01-09 06:05:00,48.0,50.0,55.0,60.0,39.0,81.0,61.0,26.0,27.0,41.0,43.0
2010-01-09 06:10:00,50.0,49.0,104.0,109.0,47.0,108.0,92.0,32.0,31.0,55.0,55.0
2010-01-09 06:15:00,60.0,58.0,111.0,107.0,57.0,108.0,90.0,27.0,28.0,44.0,57.0
2010-01-09 06:20:00,52.0,57.0,126.0,129.0,52.0,127.0,100.0,31.0,33.0,67.0,48.0
2010-01-09 06:25:00,57.0,53.0,123.0,120.0,66.0,125.0,99.0,33.0,32.0,77.0,62.0
2010-01-09 06:30:00,61.0,57.0,119.0,112.0,80.0,128.0,94.0,41.0,38.0,59.0,66.0
2010-01-09 06:35:00,49.0,47.0,115.0,118.0,68.0,97.0,76.0,45.0,48.0,66.0,76.0
2010-01-09 06:40:00,54.0,54.0,101.0,94.0,81.0,100.0,73.0,46.0,47.0,77.0,83.0
2010-01-09 06:45:00,54.0,57.0,115.0,111.0,78.0,115.0,91.0,45.0,48.0,82.0,93.0
2010-01-09 06:50:00,47.0,47.0,117.0,114.0,69.0,117.0,92.0,50.0,55.0,84.0,89.0
2010-01-09 06:55:00,46.0,47.0,112.0,114.0,75.0,118.0,105.0,46.0,45.0,79.0,55.0
2010-01-09 07:00:00,49.0,53.0,138.0,135.0,57.0,120.0,108.0,34.0,37.0,88.0,59.0
2010-01-09 07:05:00,72.0,66.0,115.0,114.0,81.0,132.0,100.0,41.0,41.0,82.0,72.0
2010-01-09 07:10:00,48.0,42.0,150.0,139.0,81.0,150.0,119.0,43.0,46.0,86.0,95.0
2010-01-09 07:15:00,64.0,64.0,124.0,125.0,83.0,154.0,113.0,41.0,38.0,80.0,107.0
2010-01-09 07:20:00,67.0,65.0,156.0,153.0,77.0,148.0,111.0,60.0,62.0,102.0,93.0
2010-01-09 07:25:00,58.0,57.0,147.0,144.0,83.0,167.0,128.0,49.0,53.0,99.0,125.0
2010-01-09 07:30:00,67.0,68.0,146.0,146.0,89.0,145.0,107.0,60.0,58.0,108.0,122.0
2010-01-09 07:35:00,66.0,74.0,179.0,169.0,90.0,185.0,153.0,70.0,72.0,97.0,118.0
2010-01-09 07:40:00,82.0,70.0,172.0,172.0,95.0,179.0,140.0,76.0,72.0,95.0,126.0
2010-01-09 07:45:00,70.0,69.0,202.0,193.0,95.0,183.0,154.0,62.0,72.0,157.0,157.0
2010-01-09 07:50:00,66.0,64.0,161.0,158.0,113.0,171.0,137.0,74.0,71.0,114.0,137.0
2010-01-09 07:55:00,70.0,76.0,169.0,169.0,114.0,185.0,154.0,56.0,64.0,94.0,116.0
2010-01-09 08:00:00,89.0,83.0,172.0,176.0,99.0,146.0,114.0,63.0,66.0,118.0,103.0
2010-01-09 08:05:00,66.0,76.0,183.0,180.0,96.0,190.0,171.0,68.0,70.0,102.0,119.0
2010-01-09 08:10:00,84.0,85.0,195.0,198.0,101.0,205.0,161.0,71.0,69.0,98.0,142.0
2010-01-09 08:15:00,92.0,92.0,193.0,189.0,109.0,208.0,174.0,82.0,82.0,108.0,161.0
2010-01-09 08:20:00,95.0,96.0,210.0,203.0,116.0,200.0,172.0,86.0,89.0,134.0,161.0
2010-01-09 08:25:00,90.0,85.0,203.0,199.0,124.0,194.0,163.0,86.0,83.0,102.0,157.0
2010-01-09 08:30:00,92.0,95.0,223.0,215.0,109.0,240.0,191.0,88.0,98.0,120.0,179.0
2010-01-09 08:35:00,104.0,100.0,220.0,223.0,114.0,223.0,198.0,89.0,91.0,146.0,172.0
2010-01-09 08:40:00,96.0,95.0,263.0,255.0,126.0,262.0,221.0,80.0,83.0,138.0,180.0
2010-01-09 08:45:00,93.0,93.0,279.0,276.0,120.0,247.0,206.0,113.0,112.0,135.0,174.0
2010-01-09 08:50:00,99.0,100.0,266.0,260.0,154.0,252.0,201.0,102.0,109.0,167.0,203.0
2010-01-09 08:55:00,101.0,98.0,258.0,262.0,156.0,255.0,226.0,106.0,105.0,141.0,222.0
2010-01-09 09:00:00,91.0,94.0,292.0,282.0,143.0,295.0,244.0,89.0,91.0,150.0,192.0
2010-01-09 09:05:00,118.0,119.0,249.0,249.0,141.0,269.0,225.0,99.0,100.0,156.0,178.0
2010-01-09 09:10:00,114.0,114.0,304.0,300.0,138.0,285.0,249.0,108.0,113.0,166.0,211.0
2010-01-09 09:15:00,113.0,118.0,304.0,294.0,157.0,275.0,248.0,124.0,117.0,158.0,207.0
2010-01-09 09:20:00,124.0,124.0,320.0,310.0,166.0,333.0,265.0,117.0,131.0,175.0,209.0
2010-01-09 09:25:00,136.0,136.0,348.0,341.0,166.0,305.0,257.0,99.0,110.0,177.0,233.0
2010-01-09 09:30:00,134.0,131.0,334.0,328.0,167.0,326.0,297.0,117.0,121.0,167.0,251.0
2010-01-09 09:35:00,137.0,135.0,349.0,343.0,170.0,372.0,325.0,150.0,145.0,196.0,284.0
2010-01-09 09:40:00,140.0,136.0,381.0,359.0,162.0,369.0,335.0,125.0,132.0,207.0,270.0
2010-01-09 09:45:00,134.0,132.0,380.0,369.0,175.0,354.0,325.0,150.0,153.0,178.0,353.0
2010-01-09 09:50:00,140.0,134.0,351.0,346.0,203.0,333.0,280.0,154.0,162.0,198.0,304.0
2010-01-09 09:55:00,133.0,130.0,359.0,353.0,168.0,346.0,296.0,146.0,160.0,181.0,278.0
2010-01-09 10:00:00,148.0,138.0,342.0,342.0,189.0,357.0,296.0,129.0,138.0,184.0,282.0
2010-01-09 10:05:00,135.0,125.0,342.0,332.0,177.0,321.0,252.0,115.0,120.0,184.0,271.0
2010-01-09 10:10:00,125.0,122.0,341.0,339.0,172.0,352.0,303.0,169.0,171.0,199.0,274.0
2010-01-09 10:15:00,136.0,146.0,361.0,345.0,179.0,360.0,300.0,150.0,162.0,200.0,296.0
2010-01-09 10:20:00,140.0,136.0,381.0,372.0,191.0,383.0,335.0,131.0,137.0,197.0,279.0
2010-01-09 10:25:00,174.0,171.0,406.0,392.0,195.0,386.0,339.0,156.0,159.0,178.0,302.0
2010-01-09 10:30:00,134.0,122.0,393.0,384.0,203.0,385.0,331.0,137.0,143.0,232.0,271.0
2010-01-09 10:35:00,145.0,144.0,371.0,366.0,185.0,415.0,315.0,146.0,150.0,199.0,287.0
2010-01-09 10:40:00,166.0,149.0,414.0,414.0,195.0,391.0,339.0,150.0,169.0,226.0,322.0
2010-01-09 10:45:00,154.0,163.0,383.0,387.0,180.0,401.0,334.0,152.0,154.0,237.0,285.0
2010-01-09 10:50:00,153.0,143.0,415.0,394.0,192.0,375.0,367.0,141.0,152.0,245.0,294.0
2010-01-09 10:55:00,165.0,164.0,375.0,386.0,185.0,361.0,329.0,145.0,150.0,230.0,288.0
2010-01-09 11:00:00,153.0,147.0,394.0,392.0,197.0,381.0,321.0,158.0,163.0,231.0,257.0
2010-01-09 11:05:00,146.0,135.0,394.0,391.0,196.0,414.0,347.0,152.0,158.0,201.0,249.0
2010-01-09 11:10:00,157.0,152.0,411.0,406.0,180.0,408.0,354.0,152.0,149.0,226.0,260.0
2010-01-09 11:15:00,167.0,164.0,411.0,404.0,191.0,413.0,343.0,136.0,139.0,224.0,292.0
2010-01-09 11:20:00,163.0,156.0,381.0,370.0,194.0,386.0,340.0,152.0,161.0,242.0,298.0
2010-01-09 11:25:00,163.0,167.0,444.0,425.0,197.0,453.0,470.0,147.0,149.0,224.0,307.0
2010-01-09 11:30:00,160.0,148.0,452.0,450.0,180.0,434.0,366.0,160.0,170.0,237.0,300.0
2010-01-09 11:35:00,160.0,163.0,448.0,440.0,205.0,480.0,390.0,157.0,165.0,232.0,276.0
2010-01-09 11:40:00,167.0,158.0,447.0,429.0,203.0,490.0,389.0,157.0,163.0,240.0,348.0
2010-01-09 11:45:00,157.0,152.0,446.0,439.0,223.0,464.0,358.0,147.0,157.0,280.0,308.0
2010-01-09 11:50:00,171.0,176.0,465.0,452.0,208.0,446.0,368.0,173.0,166.0,227.0,311.0
2010-01-09 11:55:00,167.0,164.0,421.0,434.0,193.0,442.0,388.0,153.0,159.0,249.0,305.0
2010-01-09 12:00:00,186.0,181.0,471.0,463.0,172.0,459.0,391.0,143.0,154.0,215.0,334.0
2010-01-09 12:05:00,189.0,177.0,436.0,425.0,213.0,407.0,346.0,162.0,165.0,215.0,318.0
2010-01-09 12:10:00,152.0,152.0,468.0,466.0,203.0,497.0,321.0,153.0,156.0,231.0,325.0
2010-01-09 12:15:00,155.0,160.0,440.0,434.0,201.0,508.0,311.0,142.0,147.0,235.0,315.0
2010-01-09 12:20:00,165.0,168.0,503.0,475.0,197.0,355.0,430.0,162.0,170.0,242.0,326.0
2010-01-09 12:25:00,177.0,169.0,505.0,520.0,208.0,490.0,410.0,145.0,148.0,247.0,307.0
2010-01-09 12:30:00,153.0,145.0,495.0,492.0,224.0,514.0,440.0,147.0,157.0,259.0,295.0
2010-01-09 12:35:00,178.0,178.0,488.0,483.0,205.0,495.0,422.0,151.0,157.0,266.0,338.0
2010-01-09 12:40:00,153.0,165.0,529.0,524.0,221.0,529.0,453.0,152.0,163.0,239.0,330.0
2010-01-09 12:45:00,193.0,186.0,463.0,446.0,226.0,448.0,397.0,164.0,170.0,285.0,353.0
2010-01-09 12:50:00,172.0,174.0,491.0,485.0,214.0,510.0,420.0,148.0,163.0,242.0,347.0
2010-01-09 12:55:00,180.0,163.0,521.0,504.0,189.0,549.0,456.0,157.0,153.0,238.0,334.0
2010-01-09 13:00:00,196.0,189.0,531.0,503.0,194.0,526.0,454.0,165.0,173.0,230.0,342.0
2010-01-09 13:05:00,161.0,154.0,499.0,512.0,218.0,504.0,423.0,160.0,157.0,257.0,291.0
2010-01-09 13:10:00,169.0,164.0,438.0,433.0,222.0,485.0,407.0,154.0,157.0,267.0,296.0
2010-01-09 13:15:00,178.0,181.0,535.0,514.0,214.0,513.0,436.0,170.0,173.0,261.0,299.0
2010-01-09 13:20:00,164.0,153.0,472.0,467.0,203.0,478.0,405.0,147.0,153.0,255.0,327.0
2010-01-09 13:25:00,163.0,166.0,506.0,485.0,206.0,530.0,447.0,149.0,152.0,267.0,327.0
2010-01-09 13:30:00,187.0,181.0,512.0,479.0,209.0,524.0,436.0,162.0,183.0,219.0,322.0
2010-01-09 13:35:00,185.0,183.0,530.0,505.0,217.0,511.0,422.0,150.0,173.0,237.0,312.0
2010-01-09 13:40:00,169.0,165.0,457.0,445.0,232.0,440.0,376.0,147.0,157.0,231.0,329.0
2010-01-09 13:45:00,192.0,189.0,446.0,435.0,217.0,458.0,389.0,160.0,166.0,237.0,349.0
2010-01-09 13:50:00,173.0,170.0,530.0,526.0,219.0,575.0,483.0,167.0,173.0,256.0,306.0
2010-01-09 13:55:00,189.0,187.0,493.0,478.0,222.0,502.0,417.0,156.0,171.0,254.0,302.0
2010-01-09 14:00:00,167.0,168.0,478.0,474.0,227.0,485.0,401.0,147.0,152.0,236.0,312.0
2010-01-09 14:05:00,169.0,166.0,467.0,461.0,222.0,472.0,397.0,157.0,164.0,242.0,285.0
2010-01-09 14:10:00,164.0,161.0,508.0,506.0,215.0,515.0,443.0,139.0,144.0,280.0,293.0
2010-01-09 14:15:00,185.0,182.0,506.0,487.0,190.0,549.0,457.0,152.0,156.0,271.0,291.0
2010-01-09 14:20:00,197.0,189.0,504.0,478.0,224.0,509.0,429.0,170.0,179.0,285.0,307.0
2010-01-09 14:25:00,172.0,159.0,512.0,504.0,230.0,523.0,439.0,143.0,144.0,227.0,296.0
2010-01-09 14:30:00,166.0,165.0,519.0,506.0,212.0,543.0,468.0,150.0,160.0,244.0,311.0
2010-01-09 14:35:00,191.0,182.0,464.0,458.0,201.0,488.0,406.0,153.0,163.0,257.0,300.0
2010-01-09 14:40:00,181.0,177.0,412.0,400.0,234.0,468.0,379.0,152.0,157.0,260.0,320.0
2010-01-09 14:45:00,189.0,192.0,472.0,472.0,192.0,492.0,415.0,128.0,138.0,251.0,298.0
2010-01-09 14:50:00,184.0,180.0,510.0,499.0,211.0,496.0,414.0,145.0,154.0,267.0,328.0
2010-01-09 14:55:00,170.0,171.0,434.0,438.0,223.0,499.0,415.0,127.0,142.0,230.0,319.0
2010-01-09 15:00:00,183.0,178.0,470.0,449.0,217.0,495.0,401.0,154.0,159.0,239.0,279.0
2010-01-09 15:05:00,180.0,174.0,435.0,413.0,208.0,475.0,392.0,139.0,147.0,235.0,285.0
2010-01-09 15:10:00,158.0,151.0,512.0,485.0,199.0,497.0,416.0,154.0,156.0,253.0,279.0
2010-01-09 15:15:00,211.0,210.0,480.0,469.0,204.0,494.0,422.0,143.0,144.0,264.0,275.0
2010-01-09 15:20:00,169.0,169.0,483.0,491.0,214.0,519.0,440.0,134.0,145.0,247.0,277.0
2010-01-09 15:25:00,175.0,176.0,552.0,545.0,212.0,574.0,503.0,136.0,148.0,266.0,275.0
2010-01-09 15:30:00,181.0,179.0,491.0,473.0,238.0,508.0,446.0,154.0,164.0,248.0,254.0
2010-01-09 15:35:00,176.0,165.0,534.0,532.0,202.0,538.0,442.0,150.0,156.0,248.0,277.0
2010-01-09 15:40:00,188.0,184.0,504.0,493.0,221.0,527.0,455.0,123.0,127.0,253.0,309.0
2010-01-09 15:45:00,181.0,168.0,439.0,430.0,220.0,463.0,388.0,149.0,154.0,219.0,319.0
2010-01-09 15:50:00,180.0,175.0,418.0,419.0,210.0,470.0,399.0,143.0,151.0,242.0,290.0
2010-01-09 15:55:00,136.0,135.0,481.0,489.0,214.0,498.0,434.0,141.0,139.0,243.0,285.0
2010-01-09 16:00:00,186.0,184.0,455.0,440.0,224.0,451.0,381.0,124.0,136.0,205.0,260.0
2010-01-09 16:05:00,171.0,165.0,439.0,429.0,208.0,476.0,391.0,151.0,146.0,212.0,274.0
2010-01-09 16:10:00,199.0,192.0,455.0,423.0,214.0,494.0,389.0,127.0,147.0,248.0,298.0
2010-01-09 16:15:00,176.0,171.0,460.0,452.0,184.0,514.0,421.0,142.0,150.0,210.0,291.0
2010-01-09 16:20:00,162.0,160.0,452.0,440.0,218.0,475.0,408.0,156.0,160.0,234.0,265.0
2010-01-09 16:25:00,183.0,172.0,429.0,419.0,226.0,483.0,402.0,142.0,146.0,203.0,248.0
2010-01-09 16:30:00,175.0,171.0,473.0,466.0,197.0,464.0,402.0,115.0,118.0,231.0,261.0
2010-01-09 16:35:00,178.0,171.0,419.0,415.0,210.0,452.0,371.0,146.0,153.0,212.0,282.0
2010-01-09 16:40:00,184.0,173.0,451.0,446.0,226.0,521.0,428.0,130.0,145.0,220.0,266.0
2010-01-09 16:45:00,183.0,182.0,497.0,478.0,188.0,475.0,407.0,153.0,152.0,200.0,248.0
2010-01-09 16:50:00,193.0,191.0,486.0,465.0,219.0,490.0,403.0,135.0,140.0,220.0,294.0
2010-01-09 16:55:00,167.0,163.0,449.0,445.0,189.0,466.0,400.0,116.0,127.0,190.0,285.0
2010-01-09 17:00:00,177.0,166.0,429.0,431.0,202.0,460.0,387.0,135.0,139.0,207.0,286.0
2010-01-09 17:05:00,154.0,152.0,449.0,445.0,204.0,441.0,402.0,136.0,142.0,205.0,247.0
2010-01-09 17:10:00,178.0,169.0,479.0,469.0,208.0,508.0,445.0,143.0,148.0,182.0,233.0
2010-01-09 17:15:00,170.0,170.0,460.0,451.0,220.0,491.0,409.0,132.0,130.0,235.0,272.0
2010-01-09 17:20:00,169.0,164.0,471.0,474.0,211.0,501.0,417.0,130.0,141.0,222.0,250.0
2010-01-09 17:25:00,183.0,182.0,483.0,478.0,205.0,502.0,417.0,133.0,140.0,227.0,252.0
2010-01-09 17:30:00,149.0,145.0,435.0,433.0,195.0,487.0,406.0,125.0,125.0,185.0,236.0
2010-01-09 17:35:00,162.0,150.0,462.0,451.0,178.0,498.0,401.0,126.0,128.0,205.0,251.0
2010-01-09 17:40:00,178.0,175.0,476.0,473.0,219.0,461.0,404.0,130.0,133.0,203.0,252.0
2010-01-09 17:45:00,156.0,149.0,400.0,394.0,217.0,414.0,341.0,113.0,118.0,187.0,249.0
2010-01-09 17:50:00,159.0,151.0,404.0,399.0,214.0,493.0,406.0,115.0,119.0,203.0,232.0
2010-01-09 17:55:00,159.0,164.0,466.0,480.0,181.0,430.0,367.0,109.0,107.0,168.0,197.0
2010-01-09 18:00:00,149.0,148.0,393.0,319.0,198.0,360.0,353.0,120.0,137.0,159.0,235.0
2010-01-09 18:05:00,144.0,145.0,430.0,431.0,203.0,488.0,398.0,111.0,117.0,201.0,229.0
2010-01-09 18:10:00,162.0,156.0,416.0,407.0,188.0,416.0,358.0,112.0,121.0,178.0,229.0
2010-01-09 18:15:00,172.0,165.0,406.0,405.0,201.0,421.0,359.0,117.0,120.0,165.0,227.0
2010-01-09 18:20:00,165.0,166.0,408.0,399.0,201.0,448.0,372.0,127.0,129.0,143.0,231.0
2010-01-09 18:25:00,136.0,135.0,402.0,401.0,161.0,439.0,388.0,117.0,122.0,178.0,196.0
2010-01-09 18:30:00,132.0,130.0,404.0,399.0,172.0,425.0,358.0,106.0,105.0,174.0,207.0
2010-01-09 18:35:00,143.0,143.0,436.0,432.0,191.0,466.0,386.0,123.0,130.0,170.0,232.0
2010-01-09 18:40:00,128.0,128.0,452.0,430.0,198.0,491.0,399.0,121.0,117.0,163.0,210.0
2010-01-09 18:45:00,163.0,158.0,367.0,354.0,186.0,387.0,326.0,95.0,96.0,171.0,228.0
2010-01-09 18:50:00,142.0,135.0,376.0,377.0,202.0,400.0,320.0,97.0,102.0,153.0,216.0
2010-01-09 18:55:00,132.0,126.0,341.0,324.0,170.0,410.0,341.0,117.0,124.0,155.0,196.0
2010-01-09 19:00:00,130.0,126.0,362.0,364.0,167.0,429.0,341.0,97.0,99.0,159.0,188.0
2010-01-09 19:05:00,131.0,131.0,399.0,392.0,158.0,405.0,336.0,110.0,110.0,164.0,188.0
2010-01-09 19:10:00,136.0,138.0,385.0,383.0,175.0,416.0,357.0,102.0,104.0,155.0,187.0
2010-01-09 19:15:00,123.0,121.0,384.0,382.0,164.0,420.0,354.0,99.0,99.0,170.0,195.0
2010-01-09 19:20:00,119.0,120.0,357.0,350.0,165.0,380.0,370.0,96.0,102.0,203.0,198.0
2010-01-09 19:25:00,121.0,121.0,389.0,379.0,175.0,408.0,320.0,99.0,101.0,175.0,198.0
2010-01-09 19:30:00,125.0,128.0,376.0,378.0,158.0,377.0,332.0,91.0,95.0,121.0,194.0
2010-01-09 19:35:00,119.0,117.0,311.0,317.0,172.0,344.0,283.0,88.0,87.0,162.0,250.0
2010-01-09 19:40:00,118.0,115.0,328.0,330.0,162.0,344.0,276.0,103.0,109.0,164.0,187.0
2010-01-09 19:45:00,115.0,117.0,278.0,265.0,161.0,338.0,289.0,91.0,94.0,171.0,202.0
2010-01-09 19:50:00,128.0,126.0,377.0,364.0,125.0,431.0,348.0,94.0,95.0,163.0,189.0
2010-01-09 19:55:00,108.0,106.0,341.0,331.0,145.0,332.0,288.0,96.0,103.0,132.0,177.0
2010-01-09 20:00:00,112.0,116.0,308.0,304.0,165.0,333.0,281.0,78.0,83.0,149.0,175.0
2010-01-09 20:05:00,128.0,123.0,317.0,316.0,168.0,330.0,254.0,84.0,89.0,155.0,189.0
2010-01-09 20:10:00,115.0,112.0,329.0,299.0,150.0,368.0,303.0,89.0,95.0,133.0,198.0
2010-01-09 20:15:00,124.0,125.0,315.0,315.0,157.0,397.0,309.0,105.0,110.0,148.0,180.0
2010-01-09 20:20:00,115.0,109.0,321.0,310.0,152.0,323.0,276.0,92.0,93.0,146.0,176.0
2010-01-09 20:25:00,104.0,111.0,302.0,289.0,162.0,297.0,233.0,78.0,79.0,157.0,157.0
2010-01-09 20:30:00,106.0,108.0,266.0,257.0,142.0,341.0,281.0,78.0,80.0,125.0,161.0
2010-01-09 20:35:00,89.0,86.0,278.0,275.0,135.0,305.0,238.0,70.0,74.0,112.0,192.0
2010-01-09 20:40:00,96.0,102.0,299.0,288.0,145.0,329.0,274.0,82.0,84.0,149.0,174.0
2010-01-09 20:45:00,104.0,94.0,307.0,308.0,158.0,339.0,276.0,86.0,95.0,132.0,175.0
2010-01-09 20:50:00,84.0,93.0,283.0,287.0,132.0,301.0,235.0,72.0,71.0,118.0,159.0
2010-01-09 20:55:00,92.0,90.0,274.0,279.0,152.0,299.0,253.0,75.0,78.0,125.0,165.0
2010-01-09 21:00:00,92.0,82.0,251.0,249.0,128.0,268.0,229.0,81.0,87.0,112.0,147.0
2010-01-09 21:05:00,74.0,79.0,265.0,262.0,128.0,295.0,246.0,87.0,90.0,106.0,155.0
2010-01-09 21:10:00,91.0,88.0,264.0,262.0,152.0,256.0,203.0,85.0,83.0,108.0,157.0
2010-01-09 21:15:00,86.0,83.0,279.0,278.0,143.0,291.0,244.0,73.0,78.0,100.0,145.0
2010-01-09 21:20:00,92.0,95.0,226.0,225.0,119.0,263.0,216.0,82.0,82.0,97.0,136.0
2010-01-09 21:25:00,94.0,93.0,252.0,244.0,100.0,266.0,218.0,61.0,63.0,83.0,157.0
2010-01-09 21:30:00,75.0,69.0,227.0,229.0,112.0,227.0,182.0,69.0,69.0,92.0,150.0
2010-01-09 21:35:00,81.0,85.0,215.0,202.0,112.0,233.0,189.0,66.0,69.0,77.0,128.0
2010-01-09 21:40:00,73.0,79.0,204.0,200.0,113.0,222.0,170.0,62.0,65.0,80.0,133.0
2010-01-09 21:45:00,73.0,65.0,179.0,171.0,118.0,191.0,152.0,62.0,66.0,86.0,119.0
2010-01-09 21:50:00,70.0,74.0,197.0,190.0,108.0,208.0,174.0,47.0,49.0,74.0,122.0
2010-01-09 21:55:00,83.0,75.0,187.0,182.0,101.0,185.0,157.0,59.0,56.0,92.0,112.0
2010-01-09 22:00:00,68.0,76.0,163.0,170.0,106.0,197.0,154.0,57.0,58.0,64.0,113.0
2010-01-09 22:05:00,83.0,79.0,155.0,144.0,99.0,159.0,141.0,51.0,51.0,85.0,125.0
2010-01-09 22:10:00,62.0,67.0,166.0,169.0,86.0,203.0,178.0,47.0,49.0,72.0,133.0
2010-01-09 22:15:00,72.0,73.0,208.0,206.0,83.0,206.0,173.0,51.0,54.0,60.0,114.0
2010-01-09 22:20:00,60.0,55.0,173.0,172.0,89.0,212.0,166.0,50.0,52.0,60.0,111.0
2010-01-09 22:25:00,59.0,57.0,153.0,163.0,79.0,169.0,135.0,52.0,50.0,62.0,100.0
2010-01-09 22:30:00,44.0,41.0,146.0,140.0,71.0,153.0,120.0,58.0,58.0,52.0,106.0
2010-01-09 22:35:00,45.0,45.0,137.0,135.0,81.0,146.0,125.0,52.0,56.0,51.0,97.0
2010-01-09 22:40:00,43.0,42.0,132.0,131.0,87.0,146.0,112.0,49.0,52.0,44.0,106.0
2010-01-09 22:45:00,49.0,46.0,123.0,123.0,74.0,130.0,101.0,36.0,36.0,52.0,101.0
2010-01-09 22:50:00,43.0,44.0,130.0,129.0,67.0,150.0,113.0,46.0,48.0,50.0,92.0
2010-01-09 22:55:00,44.0,41.0,105.0,105.0,59.0,114.0,88.0,28.0,27.0,45.0,69.0
2010-01-09 23:00:00,30.0,30.0,109.0,109.0,65.0,98.0,86.0,31.0,33.0,45.0,87.0
2010-01-09 23:05:00,40.0,40.0,92.0,90.0,52.0,94.0,71.0,25.0,25.0,29.0,72.0
2010-01-09 23:10:00,32.0,32.0,135.0,130.0,55.0,146.0,101.0,38.0,39.0,42.0,80.0
2010-01-09 23:15:00,32.0,27.0,107.0,96.0,65.0,127.0,102.0,29.0,31.0,44.0,83.0
2010-01-09 23:20:00,27.0,30.0,116.0,110.0,55.0,111.0,92.0,32.0,31.0,47.0,73.0
2010-01-09 23:25:00,33.0,34.0,94.0,91.0,50.0,121.0,91.0,35.0,37.0,48.0,61.0
2010-01-09 23:30:00,21.0,19.0,103.0,103.0,52.0,108.0,80.0,31.0,32.0,48.0,68.0
2010-01-09 23:35:00,24.0,24.0,104.0,101.0,50.0,132.0,92.0,38.0,43.0,42.0,68.0
2010-01-09 23:40:00,35.0,34.0,86.0,87.0,40.0,79.0,55.0,27.0,28.0,31.0,63.0
2010-01-09 23:45:00,31.0,34.0,64.0,65.0,53.0,84.0,67.0,30.0,30.0,36.0,71.0
2010-01-09 23:50:00,25.0,24.0,82.0,87.0,37.0,90.0,61.0,37.0,39.0,47.0,59.0
2010-01-09 23:55:00,30.0,31.0,68.0,68.0,40.0,84.0,69.0,20.0,22.0,37.0,51.0
2010-01-10 00:00:00,10.0,10.0,97.0,97.0,49.0,97.0,73.0,49.0,49.0,73.0,121.0
2010-01-10 00:05:00,11.0,11.0,88.0,88.0,44.0,88.0,66.0,44.0,44.0,66.0,110.0
2010-01-10 00:10:00,12.0,12.0,88.0,88.0,44.0,88.0,66.0,44.0,44.0,66.0,110.0
2010-01-10 00:15:00,18.0,19.0,50.0,54.0,29.0,59.0,47.0,20.0,20.0,34.0,42.0
2010-01-10 00:20:00,19.0,23.0,52.0,55.0,47.0,64.0,47.0,20.0,18.0,29.0,61.0
2010-01-10 00:25:00,32.0,24.0,53.0,54.0,26.0,54.0,30.0,19.0,19.0,17.0,48.0
2010-01-10 00:30:00,18.0,21.0,78.0,69.0,28.0,78.0,63.0,25.0,24.0,27.0,41.0
2010-01-10 00:35:00,21.0,18.0,47.0,48.0,39.0,48.0,33.0,11.0,12.0,18.0,56.0
2010-01-10 00:40:00,21.0,24.0,43.0,43.0,26.0,56.0,36.0,25.0,24.0,27.0,37.0
2010-01-10 00:45:00,26.0,24.0,50.0,53.0,25.0,55.0,44.0,14.0,13.0,20.0,34.0
2010-01-10 00:50:00,10.0,11.0,43.0,44.0,28.0,53.0,37.0,15.0,15.0,27.0,39.0
2010-01-10 00:55:00,17.0,17.0,50.0,49.0,31.0,56.0,40.0,16.0,14.0,20.0,32.0
2010-01-10 01:00:00,24.0,28.0,40.0,37.0,31.0,17.0,17.0,15.0,20.0,23.0,31.0
2010-01-10 01:05:00,21.0,21.0,39.0,38.0,24.0,43.0,30.0,14.0,15.0,22.0,25.0
2010-01-10 01:10:00,13.0,10.0,52.0,55.0,20.0,65.0,40.0,9.0,9.0,21.0,33.0
2010-01-10 01:15:00,10.0,11.0,43.0,44.0,27.0,42.0,30.0,18.0,17.0,26.0,24.0
2010-01-10 01:20:00,11.0,12.0,38.0,38.0,23.0,52.0,40.0,9.0,7.0,22.0,38.0
2010-01-10 01:25:00,10.0,9.0,53.0,51.0,27.0,50.0,30.0,14.0,15.0,16.0,27.0
2010-01-10 01:30:00,12.0,11.0,43.0,47.0,20.0,47.0,33.0,12.0,12.0,18.0,32.0
2010-01-10 01:35:00,16.0,20.0,38.0,41.0,20.0,34.0,26.0,9.0,8.0,19.0,28.0
2010-01-10 01:40:00,14.0,11.0,41.0,37.0,22.0,36.0,27.0,9.0,11.0,14.0,26.0
2010-01-10 01:45:00,13.0,15.0,32.0,34.0,23.0,39.0,28.0,11.0,11.0,14.0,18.0
2010-01-10 01:50:00,19.0,18.0,35.0,36.0,22.0,39.0,30.0,7.0,8.0,13.0,21.0
2010-01-10 01:55:00,17.0,16.0,43.0,43.0,28.0,37.0,30.0,11.0,12.0,14.0,28.0
